Country,League,Season,data,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,rodada,hora,cidade
Brazil,Serie A,2024,05/10/2024,23:00,Cuiaba,Sao Paulo,2.0,0.0,H,3.89,2.82,2.37,3.89,2.92,2.5,3.69,2.78,2.35,3.9,2.94,2.46,29.0,16:30,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,05/10/2024,23:00,Cuiaba,Sao Paulo,2.0,0.0,H,3.89,2.82,2.37,3.89,2.92,2.5,3.69,2.78,2.35,3.9,2.94,2.46,29.0,19:00,Salvador; Brazil
Brazil,Serie A,2024,05/10/2024,23:00,Cuiaba,Sao Paulo,2.0,0.0,H,3.89,2.82,2.37,3.89,2.92,2.5,3.69,2.78,2.35,3.9,2.94,2.46,29.0,19:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,05/10/2024,23:00,Cuiaba,Sao Paulo,2.0,0.0,H,3.89,2.82,2.37,3.89,2.92,2.5,3.69,2.78,2.35,3.9,2.94,2.46,29.0,19:00,"Cuiaba, Brazil"
Brazil,Serie A,2024,06/10/2024,01:00,Vasco,Juventude,1.0,1.0,D,1.76,3.72,5.04,1.78,3.85,5.25,1.73,3.63,4.9,1.78,3.8,5.6,,,
Brazil,Serie A,2024,09/10/2024,23:30,Atletico-MG,Gremio,2.0,1.0,H,1.79,3.65,4.92,1.95,3.8,4.92,1.81,3.55,4.43,1.85,3.65,5.2,6.0,19:30,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,17/10/2024,01:45,Fortaleza,Atletico-MG,1.0,1.0,D,1.72,3.55,5.7,1.78,3.6,6.0,1.71,3.5,5.48,1.78,3.7,5.9,30.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,17/10/2024,01:45,Fortaleza,Atletico-MG,1.0,1.0,D,1.72,3.55,5.7,1.78,3.6,6.0,1.71,3.5,5.48,1.78,3.7,5.9,30.0,20:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,17/10/2024,01:45,Sao Paulo,Vasco,3.0,0.0,H,1.81,3.54,4.95,1.88,3.6,5.0,1.8,3.48,4.7,1.87,3.65,5.1,30.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,17/10/2024,01:45,Sao Paulo,Vasco,3.0,0.0,H,1.81,3.54,4.95,1.88,3.6,5.0,1.8,3.48,4.7,1.87,3.65,5.1,30.0,20:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,18/10/2024,00:00,Corinthians,Athletico-PR,5.0,2.0,H,1.62,4.04,5.84,1.65,4.04,6.07,1.62,3.93,5.45,1.65,4.2,6.2,30.0,19:00,Goiania
Brazil,Serie A,2024,18/10/2024,00:00,Corinthians,Athletico-PR,5.0,2.0,H,1.62,4.04,5.84,1.65,4.04,6.07,1.62,3.93,5.45,1.65,4.2,6.2,30.0,20:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,18/10/2024,00:00,Corinthians,Athletico-PR,5.0,2.0,H,1.62,4.04,5.84,1.65,4.04,6.07,1.62,3.93,5.45,1.65,4.2,6.2,30.0,21:30,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,18/10/2024,00:00,Flamengo RJ,Fluminense,0.0,2.0,A,1.74,3.4,5.9,1.79,3.4,6.35,1.72,3.34,5.69,1.81,3.45,6.2,30.0,19:00,Goiania
Brazil,Serie A,2024,18/10/2024,00:00,Flamengo RJ,Fluminense,0.0,2.0,A,1.74,3.4,5.9,1.79,3.4,6.35,1.72,3.34,5.69,1.81,3.45,6.2,30.0,20:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,18/10/2024,00:00,Flamengo RJ,Fluminense,0.0,2.0,A,1.74,3.4,5.9,1.79,3.4,6.35,1.72,3.34,5.69,1.81,3.45,6.2,30.0,21:30,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,18/10/2024,23:00,Atletico GO,Cuiaba,0.0,0.0,D,2.23,3.15,3.74,2.28,3.25,3.95,2.18,3.1,3.65,2.24,3.25,4.0,30.0,19:00,Goiania
Brazil,Serie A,2024,18/10/2024,23:00,Atletico GO,Cuiaba,0.0,0.0,D,2.23,3.15,3.74,2.28,3.25,3.95,2.18,3.1,3.65,2.24,3.25,4.0,30.0,20:00,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,18/10/2024,23:00,Atletico GO,Cuiaba,0.0,0.0,D,2.23,3.15,3.74,2.28,3.25,3.95,2.18,3.1,3.65,2.24,3.25,4.0,30.0,21:30,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,19/10/2024,00:00,Botafogo RJ,Criciuma,1.0,1.0,D,1.32,5.5,10.42,1.36,5.57,10.42,1.32,5.25,9.24,1.35,5.7,11.0,30.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,19/10/2024,00:00,Botafogo RJ,Criciuma,1.0,1.0,D,1.32,5.5,10.42,1.36,5.57,10.42,1.32,5.25,9.24,1.35,5.7,11.0,30.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,19/10/2024,01:30,Cruzeiro,Bahia,1.0,1.0,D,1.93,3.53,4.28,1.95,3.66,4.3,1.91,3.48,4.06,1.97,3.65,4.5,30.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,19/10/2024,01:30,Cruzeiro,Bahia,1.0,1.0,D,1.93,3.53,4.28,1.95,3.66,4.3,1.91,3.48,4.06,1.97,3.65,4.5,30.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,19/10/2024,20:00,Internacional,Gremio,1.0,0.0,H,1.76,3.65,5.18,1.8,3.7,5.35,1.74,3.59,4.94,1.79,3.75,5.6,30.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,19/10/2024,20:00,Internacional,Gremio,1.0,0.0,H,1.76,3.65,5.18,1.8,3.7,5.35,1.74,3.59,4.94,1.79,3.75,5.6,30.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,19/10/2024,20:00,Vitoria,Bragantino,1.0,0.0,H,2.25,3.15,3.68,2.31,3.3,3.68,2.22,3.12,3.49,2.32,3.25,3.65,30.0,16:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,19/10/2024,20:00,Vitoria,Bragantino,1.0,0.0,H,2.25,3.15,3.68,2.31,3.3,3.68,2.22,3.12,3.49,2.32,3.25,3.65,30.0,16:00,Salvador; Brazil
Brazil,Serie A,2024,21/10/2024,00:00,Juventude,Palmeiras,3.0,5.0,A,5.37,3.95,1.68,5.63,3.95,1.71,5.13,3.8,1.66,5.7,4.0,1.72,,,
Brazil,Serie A,2024,22/10/2024,23:30,Fluminense,Athletico-PR,1.0,0.0,H,1.78,3.41,5.51,1.91,3.6,5.51,1.77,3.39,5.04,1.83,3.55,5.8,,,
Brazil,Serie A,2024,24/10/2024,23:00,Vasco,Cuiaba,1.0,0.0,H,1.81,3.41,5.28,1.89,3.41,5.54,1.82,3.29,4.96,1.84,3.45,5.8,,,
Brazil,Serie A,2024,26/10/2024,20:30,Flamengo RJ,Juventude,4.0,2.0,H,1.35,5.21,9.6,1.38,5.6,10.6,1.34,5.03,9.13,1.37,5.4,11.0,31.0,16:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Flamengo RJ,Juventude,4.0,2.0,H,1.35,5.21,9.6,1.38,5.6,10.6,1.34,5.03,9.13,1.37,5.4,11.0,31.0,16:30,"Porto Alegre, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Flamengo RJ,Juventude,4.0,2.0,H,1.35,5.21,9.6,1.38,5.6,10.6,1.34,5.03,9.13,1.37,5.4,11.0,31.0,16:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Flamengo RJ,Juventude,4.0,2.0,H,1.35,5.21,9.6,1.38,5.6,10.6,1.34,5.03,9.13,1.37,5.4,11.0,31.0,16:30,Salvador; Brazil
Brazil,Serie A,2024,26/10/2024,20:30,Flamengo RJ,Juventude,4.0,2.0,H,1.35,5.21,9.6,1.38,5.6,10.6,1.34,5.03,9.13,1.37,5.4,11.0,31.0,18:30,"Curitiba, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Flamengo RJ,Juventude,4.0,2.0,H,1.35,5.21,9.6,1.38,5.6,10.6,1.34,5.03,9.13,1.37,5.4,11.0,31.0,19:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Flamengo RJ,Juventude,4.0,2.0,H,1.35,5.21,9.6,1.38,5.6,10.6,1.34,5.03,9.13,1.37,5.4,11.0,31.0,19:00,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Flamengo RJ,Juventude,4.0,2.0,H,1.35,5.21,9.6,1.38,5.6,10.6,1.34,5.03,9.13,1.37,5.4,11.0,31.0,6:14,"Criciuma, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Gremio,Atletico GO,3.0,1.0,H,1.59,4.15,5.98,1.61,4.33,6.4,1.56,4.1,5.8,1.62,4.3,6.6,31.0,16:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Gremio,Atletico GO,3.0,1.0,H,1.59,4.15,5.98,1.61,4.33,6.4,1.56,4.1,5.8,1.62,4.3,6.6,31.0,16:30,"Porto Alegre, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Gremio,Atletico GO,3.0,1.0,H,1.59,4.15,5.98,1.61,4.33,6.4,1.56,4.1,5.8,1.62,4.3,6.6,31.0,16:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Gremio,Atletico GO,3.0,1.0,H,1.59,4.15,5.98,1.61,4.33,6.4,1.56,4.1,5.8,1.62,4.3,6.6,31.0,16:30,Salvador; Brazil
Brazil,Serie A,2024,26/10/2024,20:30,Gremio,Atletico GO,3.0,1.0,H,1.59,4.15,5.98,1.61,4.33,6.4,1.56,4.1,5.8,1.62,4.3,6.6,31.0,18:30,"Curitiba, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Gremio,Atletico GO,3.0,1.0,H,1.59,4.15,5.98,1.61,4.33,6.4,1.56,4.1,5.8,1.62,4.3,6.6,31.0,19:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Gremio,Atletico GO,3.0,1.0,H,1.59,4.15,5.98,1.61,4.33,6.4,1.56,4.1,5.8,1.62,4.3,6.6,31.0,19:00,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Gremio,Atletico GO,3.0,1.0,H,1.59,4.15,5.98,1.61,4.33,6.4,1.56,4.1,5.8,1.62,4.3,6.6,31.0,6:14,"Criciuma, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Palmeiras,Fortaleza,2.0,2.0,D,1.37,5.23,8.71,1.4,5.3,9.0,1.36,5.02,8.24,1.37,5.6,10.5,31.0,16:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Palmeiras,Fortaleza,2.0,2.0,D,1.37,5.23,8.71,1.4,5.3,9.0,1.36,5.02,8.24,1.37,5.6,10.5,31.0,16:30,"Porto Alegre, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Palmeiras,Fortaleza,2.0,2.0,D,1.37,5.23,8.71,1.4,5.3,9.0,1.36,5.02,8.24,1.37,5.6,10.5,31.0,16:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Palmeiras,Fortaleza,2.0,2.0,D,1.37,5.23,8.71,1.4,5.3,9.0,1.36,5.02,8.24,1.37,5.6,10.5,31.0,16:30,Salvador; Brazil
Brazil,Serie A,2024,26/10/2024,20:30,Palmeiras,Fortaleza,2.0,2.0,D,1.37,5.23,8.71,1.4,5.3,9.0,1.36,5.02,8.24,1.37,5.6,10.5,31.0,18:30,"Curitiba, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Palmeiras,Fortaleza,2.0,2.0,D,1.37,5.23,8.71,1.4,5.3,9.0,1.36,5.02,8.24,1.37,5.6,10.5,31.0,19:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Palmeiras,Fortaleza,2.0,2.0,D,1.37,5.23,8.71,1.4,5.3,9.0,1.36,5.02,8.24,1.37,5.6,10.5,31.0,19:00,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Palmeiras,Fortaleza,2.0,2.0,D,1.37,5.23,8.71,1.4,5.3,9.0,1.36,5.02,8.24,1.37,5.6,10.5,31.0,6:14,"Criciuma, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Vitoria,Fluminense,2.0,1.0,H,2.46,2.96,3.46,2.55,2.96,3.47,2.43,2.91,3.33,2.56,3.0,3.55,31.0,16:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Vitoria,Fluminense,2.0,1.0,H,2.46,2.96,3.46,2.55,2.96,3.47,2.43,2.91,3.33,2.56,3.0,3.55,31.0,16:30,"Porto Alegre, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Vitoria,Fluminense,2.0,1.0,H,2.46,2.96,3.46,2.55,2.96,3.47,2.43,2.91,3.33,2.56,3.0,3.55,31.0,16:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Vitoria,Fluminense,2.0,1.0,H,2.46,2.96,3.46,2.55,2.96,3.47,2.43,2.91,3.33,2.56,3.0,3.55,31.0,16:30,Salvador; Brazil
Brazil,Serie A,2024,26/10/2024,20:30,Vitoria,Fluminense,2.0,1.0,H,2.46,2.96,3.46,2.55,2.96,3.47,2.43,2.91,3.33,2.56,3.0,3.55,31.0,18:30,"Curitiba, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Vitoria,Fluminense,2.0,1.0,H,2.46,2.96,3.46,2.55,2.96,3.47,2.43,2.91,3.33,2.56,3.0,3.55,31.0,19:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Vitoria,Fluminense,2.0,1.0,H,2.46,2.96,3.46,2.55,2.96,3.47,2.43,2.91,3.33,2.56,3.0,3.55,31.0,19:00,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,26/10/2024,20:30,Vitoria,Fluminense,2.0,1.0,H,2.46,2.96,3.46,2.55,2.96,3.47,2.43,2.91,3.33,2.56,3.0,3.55,31.0,6:14,"Criciuma, Brazil"
Brazil,Serie A,2024,26/10/2024,22:30,Athletico-PR,Cruzeiro,3.0,0.0,H,1.85,3.52,4.71,1.92,3.57,4.75,1.83,3.46,4.49,1.85,3.65,5.3,31.0,16:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,26/10/2024,22:30,Athletico-PR,Cruzeiro,3.0,0.0,H,1.85,3.52,4.71,1.92,3.57,4.75,1.83,3.46,4.49,1.85,3.65,5.3,31.0,16:30,"Porto Alegre, Brazil"
Brazil,Serie A,2024,26/10/2024,22:30,Athletico-PR,Cruzeiro,3.0,0.0,H,1.85,3.52,4.71,1.92,3.57,4.75,1.83,3.46,4.49,1.85,3.65,5.3,31.0,16:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,26/10/2024,22:30,Athletico-PR,Cruzeiro,3.0,0.0,H,1.85,3.52,4.71,1.92,3.57,4.75,1.83,3.46,4.49,1.85,3.65,5.3,31.0,16:30,Salvador; Brazil
Brazil,Serie A,2024,26/10/2024,22:30,Athletico-PR,Cruzeiro,3.0,0.0,H,1.85,3.52,4.71,1.92,3.57,4.75,1.83,3.46,4.49,1.85,3.65,5.3,31.0,18:30,"Curitiba, Brazil"
Brazil,Serie A,2024,26/10/2024,22:30,Athletico-PR,Cruzeiro,3.0,0.0,H,1.85,3.52,4.71,1.92,3.57,4.75,1.83,3.46,4.49,1.85,3.65,5.3,31.0,19:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,26/10/2024,22:30,Athletico-PR,Cruzeiro,3.0,0.0,H,1.85,3.52,4.71,1.92,3.57,4.75,1.83,3.46,4.49,1.85,3.65,5.3,31.0,19:00,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,26/10/2024,22:30,Athletico-PR,Cruzeiro,3.0,0.0,H,1.85,3.52,4.71,1.92,3.57,4.75,1.83,3.46,4.49,1.85,3.65,5.3,31.0,6:14,"Criciuma, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Atletico-MG,Internacional,1.0,3.0,A,3.6,3.14,2.29,3.64,3.15,2.34,3.49,3.09,2.24,3.65,3.25,2.36,31.0,16:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Atletico-MG,Internacional,1.0,3.0,A,3.6,3.14,2.29,3.64,3.15,2.34,3.49,3.09,2.24,3.65,3.25,2.36,31.0,16:30,"Porto Alegre, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Atletico-MG,Internacional,1.0,3.0,A,3.6,3.14,2.29,3.64,3.15,2.34,3.49,3.09,2.24,3.65,3.25,2.36,31.0,16:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Atletico-MG,Internacional,1.0,3.0,A,3.6,3.14,2.29,3.64,3.15,2.34,3.49,3.09,2.24,3.65,3.25,2.36,31.0,16:30,Salvador; Brazil
Brazil,Serie A,2024,26/10/2024,23:00,Atletico-MG,Internacional,1.0,3.0,A,3.6,3.14,2.29,3.64,3.15,2.34,3.49,3.09,2.24,3.65,3.25,2.36,31.0,18:30,"Curitiba, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Atletico-MG,Internacional,1.0,3.0,A,3.6,3.14,2.29,3.64,3.15,2.34,3.49,3.09,2.24,3.65,3.25,2.36,31.0,19:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Atletico-MG,Internacional,1.0,3.0,A,3.6,3.14,2.29,3.64,3.15,2.34,3.49,3.09,2.24,3.65,3.25,2.36,31.0,19:00,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Atletico-MG,Internacional,1.0,3.0,A,3.6,3.14,2.29,3.64,3.15,2.34,3.49,3.09,2.24,3.65,3.25,2.36,31.0,6:14,"Criciuma, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Bragantino,Botafogo RJ,0.0,1.0,A,3.66,3.42,2.14,3.8,3.5,2.17,3.57,3.37,2.09,3.75,3.5,2.2,31.0,16:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Bragantino,Botafogo RJ,0.0,1.0,A,3.66,3.42,2.14,3.8,3.5,2.17,3.57,3.37,2.09,3.75,3.5,2.2,31.0,16:30,"Porto Alegre, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Bragantino,Botafogo RJ,0.0,1.0,A,3.66,3.42,2.14,3.8,3.5,2.17,3.57,3.37,2.09,3.75,3.5,2.2,31.0,16:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Bragantino,Botafogo RJ,0.0,1.0,A,3.66,3.42,2.14,3.8,3.5,2.17,3.57,3.37,2.09,3.75,3.5,2.2,31.0,16:30,Salvador; Brazil
Brazil,Serie A,2024,26/10/2024,23:00,Bragantino,Botafogo RJ,0.0,1.0,A,3.66,3.42,2.14,3.8,3.5,2.17,3.57,3.37,2.09,3.75,3.5,2.2,31.0,18:30,"Curitiba, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Bragantino,Botafogo RJ,0.0,1.0,A,3.66,3.42,2.14,3.8,3.5,2.17,3.57,3.37,2.09,3.75,3.5,2.2,31.0,19:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Bragantino,Botafogo RJ,0.0,1.0,A,3.66,3.42,2.14,3.8,3.5,2.17,3.57,3.37,2.09,3.75,3.5,2.2,31.0,19:00,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,26/10/2024,23:00,Bragantino,Botafogo RJ,0.0,1.0,A,3.66,3.42,2.14,3.8,3.5,2.17,3.57,3.37,2.09,3.75,3.5,2.2,31.0,6:14,"Criciuma, Brazil"
Brazil,Serie A,2024,27/10/2024,01:00,Criciuma,Sao Paulo,1.0,1.0,D,3.33,3.1,2.43,3.25,3.09,2.45,3.17,3.03,2.4,3.45,3.2,2.46,,,
Brazil,Serie A,2024,28/10/2024,22:00,Cuiaba,Corinthians,0.0,1.0,A,3.42,3.04,2.43,3.47,3.15,2.47,3.3,3.01,2.36,3.55,3.05,2.52,31.0,?,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,28/10/2024,22:00,Cuiaba,Corinthians,0.0,1.0,A,3.42,3.04,2.43,3.47,3.15,2.47,3.3,3.01,2.36,3.55,3.05,2.52,31.0,19:00,Cuiaba
Brazil,Serie A,2024,29/10/2024,00:00,Vasco,Bahia,3.0,2.0,H,2.9,3.35,2.57,2.94,3.45,2.65,2.8,3.3,2.53,2.98,3.45,2.66,,,
Brazil,Serie A,2024,30/10/2024,22:00,Internacional,Flamengo RJ,1.0,1.0,D,1.87,3.54,4.58,1.91,3.54,4.62,1.85,3.46,4.39,1.94,3.65,4.7,,,
Brazil,Serie A,2024,02/11/2024,00:00,Fluminense,Gremio,2.0,2.0,D,2.14,3.24,3.88,2.16,3.27,3.92,2.11,3.19,3.71,2.3,3.2,3.85,32.0,16:00,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,02/11/2024,00:00,Fluminense,Gremio,2.0,2.0,D,2.14,3.24,3.88,2.16,3.27,3.92,2.11,3.19,3.71,2.3,3.2,3.85,32.0,18:30,"Curitiba, Brazil"
Brazil,Serie A,2024,02/11/2024,00:00,Fluminense,Gremio,2.0,2.0,D,2.14,3.24,3.88,2.16,3.27,3.92,2.11,3.19,3.71,2.3,3.2,3.85,32.0,18:30,Caxias do
Brazil,Serie A,2024,02/11/2024,19:00,Bragantino,Cuiaba,0.0,0.0,D,1.68,3.56,6.19,1.74,3.7,6.36,1.69,3.47,5.76,1.76,3.5,6.6,32.0,16:00,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,02/11/2024,19:00,Bragantino,Cuiaba,0.0,0.0,D,1.68,3.56,6.19,1.74,3.7,6.36,1.69,3.47,5.76,1.76,3.5,6.6,32.0,18:30,"Curitiba, Brazil"
Brazil,Serie A,2024,02/11/2024,19:00,Bragantino,Cuiaba,0.0,0.0,D,1.68,3.56,6.19,1.74,3.7,6.36,1.69,3.47,5.76,1.76,3.5,6.6,32.0,18:30,Caxias do
Brazil,Serie A,2024,02/11/2024,21:30,Athletico-PR,Vitoria,1.0,2.0,A,1.83,3.43,5.09,1.89,3.65,5.24,1.81,3.39,4.83,1.8,3.65,5.6,32.0,16:00,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,02/11/2024,21:30,Athletico-PR,Vitoria,1.0,2.0,A,1.83,3.43,5.09,1.89,3.65,5.24,1.81,3.39,4.83,1.8,3.65,5.6,32.0,18:30,"Curitiba, Brazil"
Brazil,Serie A,2024,02/11/2024,21:30,Athletico-PR,Vitoria,1.0,2.0,A,1.83,3.43,5.09,1.89,3.65,5.24,1.81,3.39,4.83,1.8,3.65,5.6,32.0,18:30,Caxias do
Brazil,Serie A,2024,02/11/2024,21:30,Juventude,Fortaleza,0.0,3.0,A,2.56,3.2,3.03,2.63,3.29,3.03,2.52,3.17,2.91,2.7,3.3,3.0,32.0,16:00,"Braganca Paulista, Brazil"
Brazil,Serie A,2024,02/11/2024,21:30,Juventude,Fortaleza,0.0,3.0,A,2.56,3.2,3.03,2.63,3.29,3.03,2.52,3.17,2.91,2.7,3.3,3.0,32.0,18:30,"Curitiba, Brazil"
Brazil,Serie A,2024,02/11/2024,21:30,Juventude,Fortaleza,0.0,3.0,A,2.56,3.2,3.03,2.63,3.29,3.03,2.52,3.17,2.91,2.7,3.3,3.0,32.0,18:30,Caxias do
Brazil,Serie A,2024,04/11/2024,23:00,Corinthians,Palmeiras,2.0,0.0,H,3.21,3.18,2.45,3.34,3.4,2.46,3.14,3.21,2.35,3.25,3.3,2.52,32.0,20:00,"Sao Paulo, Brazil"
Brazil,Serie A,2024,06/11/2024,00:30,Bahia,Sao Paulo,0.0,3.0,A,2.32,3.16,3.49,2.36,3.25,3.5,2.28,3.11,3.37,2.34,3.25,3.7,32.0,6:12,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,06/11/2024,00:30,Bahia,Sao Paulo,0.0,3.0,A,2.32,3.16,3.49,2.36,3.25,3.5,2.28,3.11,3.37,2.34,3.25,3.7,32.0,?,"Goiania, Brazil"
Brazil,Serie A,2024,06/11/2024,00:30,Botafogo RJ,Vasco,3.0,0.0,H,1.43,4.97,8.45,1.44,5.1,9.0,1.39,4.75,7.94,1.42,5.1,9.2,32.0,6:12,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,06/11/2024,00:30,Botafogo RJ,Vasco,3.0,0.0,H,1.43,4.97,8.45,1.44,5.1,9.0,1.39,4.75,7.94,1.42,5.1,9.2,32.0,?,"Goiania, Brazil"
Brazil,Serie A,2024,06/11/2024,00:30,Internacional,Criciuma,2.0,0.0,H,1.36,5.23,8.79,1.39,5.4,10.0,1.35,5.05,8.46,1.37,5.5,10.5,32.0,6:12,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,06/11/2024,00:30,Internacional,Criciuma,2.0,0.0,H,1.36,5.23,8.79,1.39,5.4,10.0,1.35,5.05,8.46,1.37,5.5,10.5,32.0,?,"Goiania, Brazil"
Brazil,Serie A,2024,07/11/2024,00:00,Atletico GO,Atletico-MG,1.0,0.0,H,2.24,3.28,3.53,2.5,3.3,3.53,2.27,3.2,3.31,2.46,3.3,3.35,,,
Brazil,Serie A,2024,07/11/2024,00:00,Cruzeiro,Flamengo RJ,0.0,1.0,A,2.65,3.16,2.95,2.73,3.3,3.2,2.55,3.12,2.92,2.74,3.15,3.1,,,
Brazil,Serie A,2024,08/11/2024,22:00,Internacional,Fluminense,2.0,0.0,H,1.5,4.24,7.35,1.52,4.6,8.0,1.47,4.2,7.13,1.5,4.5,8.8,33.0,19:00,"Porto Alegre, Brazil"
Brazil,Serie A,2024,08/11/2024,22:00,Internacional,Fluminense,2.0,0.0,H,1.5,4.24,7.35,1.52,4.6,8.0,1.47,4.2,7.13,1.5,4.5,8.8,33.0,21:30,"Sao Paulo, Brazil"
Brazil,Serie A,2024,09/11/2024,00:30,Palmeiras,Gremio,1.0,0.0,H,1.38,5.24,8.27,1.41,5.36,8.27,1.37,5.09,7.68,1.4,5.4,9.2,33.0,16:30,"Rio de Janeiro, Brazil"
Brazil,Serie A,2024,09/11/2024,00:30,Palmeiras,Gremio,1.0,0.0,H,1.38,5.24,8.27,1.41,5.36,8.27,1.37,5.09,7.68,1.4,5.4,9.2,33.0,16:30,Salvador; Brazil
Brazil,Serie A,2024,09/11/2024,00:30,Palmeiras,Gremio,1.0,0.0,H,1.38,5.24,8.27,1.41,5.36,8.27,1.37,5.09,7.68,1.4,5.4,9.2,33.0,19:00,"Goiania, Brazil"
Brazil,Serie A,2024,09/11/2024,00:30,Palmeiras,Gremio,1.0,0.0,H,1.38,5.24,8.27,1.41,5.36,8.27,1.37,5.09,7.68,1.4,5.4,9.2,33.0,19:00,"Belo Horizonte, Brazil"
Brazil,Serie A,2024,09/11/2024,00:30,Palmeiras,Gremio,1.0,0.0,H,1.38,5.24,8.27,1.41,5.36,8.27,1.37,5.09,7.68,1.4,5.4,9.2,33.0,19:00,"Fortaleza, Brazil"
Brazil,Serie A,2024,09/11/2024,00:30,Palmeiras,Gremio,1.0,0.0,H,1.38,5.24,8.27,1.41,5.36,8.27,1.37,5.09,7.68,1.4,5.4,9.2,33.0,19:00,"Caxias do Sul, Brazil"
